binning,bin,block,block_meaning,sample,feature,family,n_rounds,n_games,n_rounds_heldout,n_games_heldout,coef_learn,p_learn,ci_low_learn,ci_high_learn,coef_val,p_val,ci_low_val,ci_high_val,q_learn,replicates
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_user_min_certainty_rocklage,Sentiment & emotion,580,154,776,205,0.005112782170533766,0.6172477769559366,-0.014938791006001735,0.02516435534706927,0.015841141520269095,0.036358226456685294,0.0010061800732389676,0.030676102967299224,0.8864811908927982,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_conjunction_lexical_wordcount,Lexical (LIWC),580,154,776,205,0.007008773426347569,0.6205756212307451,-0.020740681880592644,0.03475822873328778,0.036853015994928844,0.02032783353084123,0.005722379927273424,0.06798365206258426,0.8864811908927982,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_cognitive_mech_lexical_wordcount,Lexical (LIWC),580,154,776,205,0.006619765811818874,0.6222980545340173,-0.01971926620795108,0.032958797831588824,0.06036589875719155,0.00010960929055981852,0.029779894768950845,0.09095190274543224,0.8864811908927982,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,min_user_max_nltk_english_stopwords_lexical_wordcount,Lexical (LIWC),580,154,776,205,0.004944596236374254,0.6376783895647893,-0.015633568513605124,0.025522760986353636,-0.009487487403403038,0.5580102063664105,-0.041230653950508386,0.022255679143702314,0.8999012787316186,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,stdev_user_mean_positivity_zscore_conversation,Sentiment & emotion,580,154,776,205,-0.005158234667762477,0.6708519331220419,-0.028947533738296352,0.018631064402771402,-0.010264834416994214,0.5142659327064674,-0.041111826069489404,0.02058215723550098,0.928779604472263,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,580,154,776,205,-0.005409119709944357,0.6720123710368504,-0.03044923831728239,0.019630998897393677,0.02833847661227349,0.05922076196321468,-0.001102761795140822,0.0577797150196878,0.928779604472263,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_user_min_forward_flow,Semantic dynamics,580,154,776,205,-0.005234416575765973,0.6777313449848104,-0.029922177226582785,0.01945334407505084,0.031800117363243924,0.04805577256621682,0.00027202991937746307,0.06332820480711038,0.928779604472263,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,min_user_max_positivity_zscore_conversation,Sentiment & emotion,580,154,776,205,-0.004395885001786649,0.6859194484086322,-0.025701030556716926,0.016909260553143627,-0.012978698971042202,0.37532358325521387,-0.04167184460916194,0.01571444666707754,0.928779604472263,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,stdev_user_max_adverbs_lexical_wordcount,Lexical (LIWC),580,154,776,205,0.005552998421539165,0.6888961304694932,-0.021632165488665034,0.03273816233174336,0.042255520893952896,0.00034185386106136455,0.019130208392399685,0.0653808333955061,0.928779604472263,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_num_all_caps,Volume & form,580,154,776,205,0.004497948570323941,0.7096673586241229,-0.01918120570029351,0.02817710284094139,-0.006927705056525627,0.5900171182861598,-0.032127722810527046,0.01827231269747579,0.940388082476418,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_forward_flow,Semantic dynamics,580,154,776,205,0.004748140910190927,0.7253762640483394,-0.021743869323228908,0.031240151143610763,0.034385551368643755,0.0072013932358806305,0.009307474870939768,0.05946362786634774,0.940388082476418,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,gini_coefficient_sum_num_messages,Participation & timing,580,154,776,205,-0.005199379610412678,0.7272631187325893,-0.03441817941075005,0.024019420189924694,0.055468783421439606,7.336448821249276e-05,0.028050368812113095,0.08288719803076612,0.940388082476418,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,stdev_user_min_neutral_bert,Sentiment & emotion,580,154,776,205,0.004387925453049734,0.7299128016304985,-0.0205226811190522,0.029298532025151668,0.03588224574923747,0.005065892552997531,0.010790349795384013,0.06097414170309093,0.940388082476418,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_first_pronouns_proportion,Semantic dynamics,580,154,776,205,0.006428531427073685,0.730474610075833,-0.030145924052823125,0.04300298690697049,0.03760453200964415,0.04319794636779849,0.0011499588926434795,0.07405910512664482,0.940388082476418,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,mean_user_min_forward_flow,Semantic dynamics,580,154,776,205,0.004343161611181402,0.7348728061736247,-0.020793174274490508,0.029479497496853312,0.04544310358422068,0.0011492088732931133,0.018047995542816365,0.07283821162562498,0.940388082476418,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,sum_num_messages,Volume & form,580,154,776,205,-0.007317617281510789,0.7601190788436066,-0.05429147650414673,0.039656241941125145,0.03149646658622528,0.016814600549327277,0.0056751635899218375,0.05731776958252872,0.9582236118435171,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_user_min_textblob_subjectivity,Sentiment & emotion,580,154,776,205,0.00324937674596091,0.7648108555827151,-0.018038438982096297,0.024537192474018116,0.01879605872829012,0.148865579669451,-0.006724080150185743,0.044316197606765986,0.9582236118435171,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,min_user_max_neutral_bert,Sentiment & emotion,580,154,776,205,0.0038971391598203262,0.7678480598216263,-0.021978497998443737,0.029772776318084386,-0.009883559626070335,0.5024983226187008,-0.0387718102706122,0.019004691018471537,0.9582236118435171,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,min_user_max_textblob_polarity,Sentiment & emotion,580,154,776,205,-0.0027939576502485713,0.7940205468391301,-0.023767517888917605,0.018179602588420465,-0.0105868822193405,0.4702838015120244,-0.03932567559637507,0.018151911157694073,0.981875855639955,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,stdev_user_max_dale_chall_score,Volume & form,580,154,776,205,0.0037019886010900955,0.801232470181929,-0.025119047534113398,0.032523024736293586,0.03548244676743871,0.01641077299194666,0.006501416352862444,0.06446347718201498,0.981875855639955,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,min_user_max_time_diff,Participation & timing,580,154,776,205,-0.004155037816325134,0.8063086496645988,-0.03736885470679716,0.029058779074146897,0.0099487090621527,0.5200558222815095,-0.02036427616440227,0.04026169428870767,0.981875855639955,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,mean_positivity_zscore_conversation,Sentiment & emotion,580,154,776,205,-0.0021724560479978883,0.8151439952830265,-0.020384703607086226,0.016039791511090445,-0.021406871739466846,0.21320729229480984,-0.05511259350591112,0.012298850026977424,0.984693946301896,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_user_min_num_all_caps,Volume & form,580,154,776,205,0.0026596131525338726,0.826796079567433,-0.02116327212438129,0.026482498429449036,-0.02389645719010714,0.11308092429358733,-0.053455509250938206,0.0056625948707239235,0.9908429207514474,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,stdev_user_max_info_exchange_zscore_conversation,Semantic dynamics,580,154,776,205,-0.00267666764410575,0.8372566940684854,-0.02821744911624719,0.022864113828035694,0.0221423772037522,0.07525387745802631,-0.002253554291028817,0.04653830869853322,0.9945272915051636,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_user_min_article_lexical_wordcount,Lexical (LIWC),580,154,776,205,-0.0018940734031891136,0.8430430020706022,-0.02064289284817415,0.01685474604179592,0.0025237451768546715,0.7975509312536233,-0.01675931039868257,0.02180680075239191,0.9945272915051636,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_user_min_tentativeness_lexical_wordcount,Lexical (LIWC),580,154,776,205,-0.0020681581218639526,0.8677755109846359,-0.026415831321554343,0.022279515077826436,0.029744128572868782,0.0003599553502695009,0.013404368677589394,0.04608388846814817,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,min_user_max_num_chars,Volume & form,580,154,776,205,0.001673541400799559,0.8684119636144713,-0.018124628589554583,0.021471711391153704,-0.012775991299084015,0.41539936113059683,-0.043522059777575145,0.01797007717940711,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,discursive_diversity,Semantic dynamics,580,154,776,205,0.002269611371417933,0.8691190661319682,-0.024726519128688368,0.029265741871524233,0.019268290951992215,0.22171752464058891,-0.011636754200703144,0.05017333610468758,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_neutral_bert,Sentiment & emotion,580,154,776,205,0.0026558099785609253,0.8851981995966212,-0.03339621267110418,0.038707832628226024,0.036902892148367894,0.01499671891258957,0.007168224132330547,0.06663756016440524,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,mean_user_max_positivity_zscore_conversation,Sentiment & emotion,580,154,776,205,0.0020369298922193312,0.8904185276116092,-0.026940167999640045,0.031014027784078704,0.016374714743903146,0.2651359589714556,-0.012426213315636613,0.045175642803442904,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,mean_info_exchange_zscore_conversation,Semantic dynamics,580,154,776,205,-0.0012040390754019803,0.8906734787452424,-0.01837273861272698,0.01596466046192302,0.0014732333568099483,0.903581935974023,-0.022363139082023403,0.025309605795643297,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_dale_chall_score,Volume & form,580,154,776,205,0.0018301493203012375,0.9024612041693612,-0.027439077481215626,0.0310993761218181,0.036538516094199266,0.01143441823787879,0.008222831772019885,0.06485420041637865,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,sum_num_chars,Volume & form,580,154,776,205,-0.002142997766452637,0.9065540036654619,-0.037924015778660315,0.03363802024575504,0.024761862677781396,0.04906210370187421,0.00010175740743791073,0.04942196794812488,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_user_min_inclusive_lexical_wordcount,Lexical (LIWC),580,154,776,205,0.0009546589472007021,0.9154662364166737,-0.01667286328216356,0.018582181176564967,-0.0002946830584942692,0.9790227662099186,-0.022260383743555164,0.021671017626566626,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,turn_taking_index,Participation & timing,580,154,776,205,-0.0010116299340034742,0.933897168266203,-0.024916810854761023,0.022893550986754073,0.0014079844427043807,0.909966881424813,-0.02299589880056114,0.0258118676859699,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,min_user_max_negative_bert,Sentiment & emotion,580,154,776,205,-0.0006865310096748761,0.9554452046927349,-0.024770494766632276,0.023397432747282523,-0.011151757875474743,0.42191038314414375,-0.03836721690133642,0.016063701150386932,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,min_user_max_info_exchange_zscore_conversation,Semantic dynamics,580,154,776,205,-0.0006408537102917434,0.9573169142958478,-0.024109278931186306,0.022827571510602822,-0.01891224290392407,0.1920414678334038,-0.047325815944770665,0.009501330136922524,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,incongruent_modulation,Semantic dynamics,580,154,776,205,0.000654215317288126,0.9575511174583418,-0.023435827420905296,0.024744258055481548,0.011580141596953947,0.4157273566119196,-0.01630766157277905,0.03946794476668694,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_mimicry_bert,Semantic dynamics,580,154,776,205,0.0008024125487418488,0.9610606231490413,-0.03141008215220873,0.03301490724969242,0.018936933111957828,0.23084846490653899,-0.012039904646655938,0.0499137708705716,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_positive_affect_lexical_wordcount,Lexical (LIWC),580,154,776,205,-0.0005184692831074721,0.9641269499795613,-0.023112644210456595,0.02207570564424165,0.02976874277151906,0.07546165865530656,-0.003053086084698748,0.06259057162773687,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,stdev_user_min_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,580,154,776,205,-0.0004276397572195471,0.9738352069817003,-0.02598235604472078,0.025127076530281685,-0.0019472904325102654,0.8869530789974355,-0.028794508465382583,0.024899927600362054,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_user_min_certainty_lexical_wordcount,Lexical (LIWC),580,154,776,205,-0.0003698042266946197,0.974282528295834,-0.022852921877377586,0.022113313423988347,-0.00117839072864053,0.9203446913813439,-0.024274531064402558,0.021917749607121496,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,mean_user_max_neutral_bert,Sentiment & emotion,580,154,776,205,-0.00034444325282232367,0.9844252452282882,-0.03492699490328548,0.034238108397640826,0.01875764707973042,0.22541120487504507,-0.01156932957406126,0.0490846237335221,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,max_content_word_accommodation_per_conv,Semantic dynamics,580,154,776,205,0.00024264494468853592,0.9871017466746527,-0.029175113735566822,0.029660403624943894,0.027363349063753935,0.04017316762308954,0.0012268377060242128,0.05349986042148366,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,stdev_user_max_positive_affect_lexical_wordcount,Lexical (LIWC),580,154,776,205,0.0001479238326845128,0.9898821645592977,-0.02271475164480635,0.023010599310175375,0.0351829372152558,0.04379242921185864,0.000979156871722904,0.0693867175587887,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,gini_coefficient_sum_num_chars,Participation & timing,580,154,776,205,-0.00013223150459101807,0.9914757378923706,-0.024390401494306133,0.024125938485124097,0.0444303180215882,0.0026708983169314226,0.015434709653674682,0.07342592638950171,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,stdev_user_max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,580,154,776,205,-0.0001302146227627281,0.9918015498166723,-0.024967750368506403,0.02470732112298095,0.03025681981415135,0.04342547786830288,0.0008933607416525928,0.05962027888665011,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,channel,min_textblob_polarity,Sentiment & emotion,580,154,776,205,-6.0614809340830966e-05,0.9966731033256372,-0.02855283714274092,0.02843160752405926,-0.04341050628565368,0.0017728402923872886,-0.07062955738640096,-0.016191455184906407,0.9966731033256372,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,min_cognitive_mech_lexical_wordcount,Lexical (LIWC),485,130,684,183,-0.014347290531137565,0.0007641305017730234,-0.02270278408292041,-0.005991796979354718,-0.001348938390559589,0.8243771775421357,-0.01326262900237088,0.010564752221251701,0.10425895640215403,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,min_num_chars,Volume & form,485,130,684,183,-0.02808239232936816,0.001961285060045131,-0.04586013463611695,-0.010304650022619367,-0.00428897338626027,0.7729179104973924,-0.03342061257026661,0.024842665797746064,0.10425895640215403,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,max_certainty_rocklage,Sentiment & emotion,485,130,684,183,0.05007147719292458,0.0021570818565962904,0.01808071015667144,0.08206224422917772,0.04624078650524356,0.006591124722958541,0.012881905257737386,0.07959966775274974,0.10425895640215403,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,stdev_user_max_certainty_rocklage,Sentiment & emotion,485,130,684,183,0.04354406440427586,0.005159387795851647,0.013030106792511036,0.0740580220160407,0.048434645908206134,0.0037755063127959936,0.0156586712411506,0.08121062057526167,0.1466218254231317,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,min_user_min_verbs_lexical_wordcount,Lexical (LIWC),485,130,684,183,-0.013152125660649692,0.005927405445146161,-0.02251980117460719,-0.0037844501466921966,0.009130674671792368,0.45449601150447605,-0.014796084324072723,0.03305743366765746,0.1466218254231317,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,mean_user_max_textblob_subjectivity,Sentiment & emotion,485,130,684,183,0.03984518977081931,0.0060671100175088985,0.011386233957227071,0.06830414558441154,0.0488653465724744,0.004607209940605905,0.01506208466628825,0.08266860847866055,0.1466218254231317,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,mean_user_min_positivity_zscore_conversation,Sentiment & emotion,485,130,684,183,-0.03402268496191738,0.009501595464234512,-0.059734772679370704,-0.008310597244464049,-0.031076240002338586,0.03985867409755223,-0.060712284663663574,-0.0014401953410135941,0.19681876318771488,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,min_certainty_rocklage,Sentiment & emotion,485,130,684,183,-0.03319614885384194,0.012417369668999484,-0.059220868980424946,-0.007171428727258938,-0.028578647581950056,0.00988954672576229,-0.050291957008999896,-0.00686533815490022,0.22506482525061564,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,max_exclusive_lexical_wordcount,Lexical (LIWC),485,130,684,183,0.030587066381510302,0.015498860269410443,0.005819719490211019,0.055354413272809586,0.044392958723649456,0.0021343951068179615,0.016059379916968326,0.07272653753033059,0.22547008104824837,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,stdev_user_min_certainty_rocklage,Sentiment & emotion,485,130,684,183,0.029518599472316966,0.015549660761948162,0.005604668551713401,0.053432530392920535,0.03712059890872476,0.00035972929185346564,0.01672955997364503,0.05751163784380449,0.22547008104824837,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,stdev_user_max_verbs_lexical_wordcount,Lexical (LIWC),485,130,684,183,0.03286954649733393,0.01836806444387893,0.005549775434761088,0.06018931755990677,0.04299744703452907,0.006766639850561097,0.011878598198523604,0.07411629587053453,0.24212448585113136,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,min_textblob_subjectivity,Sentiment & emotion,485,130,684,183,0.018804800168424722,0.025072091033661786,0.002353033532094744,0.035256566804754697,0.00595566074683956,0.5770393723587454,-0.014974189758575392,0.026885511252254513,0.28111484580979335,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,min_user_max_verbs_lexical_wordcount,Lexical (LIWC),485,130,684,183,-0.017247627242875162,0.025533387311063954,-0.03238473260767288,-0.00211052187807745,0.0032569819780921177,0.8587041876689896,-0.03260093673833579,0.03911490069452003,0.28111484580979335,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,within_person_disc_range,Semantic dynamics,485,130,684,183,0.030711820029567793,0.027142123043704187,0.0034681270150892923,0.057955513044046295,0.033786016232578875,0.0761901173461686,-0.0035578509103672204,0.07112988337552498,0.28111484580979335,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,max_textblob_subjectivity,Sentiment & emotion,485,130,684,183,0.03756219185818081,0.03342243629830293,0.002949345853688924,0.07217503786267271,0.06550567324401427,0.00014651865701300568,0.03169154507693527,0.09931980141109326,0.323083550883595,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,stdev_user_max_present_tense_lexical_wordcount,Lexical (LIWC),485,130,684,183,0.03171391805354012,0.036405200675990866,0.002006905964399487,0.06142093014268075,0.04039642905861561,0.00411535427525549,0.01280126193365393,0.0679915961835773,0.32992213112616725,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,min_nltk_english_stopwords_lexical_wordcount,Lexical (LIWC),485,130,684,183,-0.02070375229546768,0.04109840184735982,-0.04057053103428325,-0.0008369735566521076,-0.00039207135522702913,0.979494171611829,-0.030289107101148103,0.029504964390694045,0.33382293495546184,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,min_user_min_word_TTR,Volume & form,485,130,684,183,-0.021315074589008522,0.04144008847722974,-0.0418029304020711,-0.0008272187759459405,-0.025603914671634496,0.03412387175287148,-0.049290610926691264,-0.0019172184165777255,0.33382293495546184,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,max_past_tense_lexical_wordcount,Lexical (LIWC),485,130,684,183,0.024050687012946634,0.04952050498941837,5.043440492961612e-05,0.048050939620963656,0.051698104712533596,0.00022864959677826375,0.024201551430882883,0.0791946579941843,0.3640899300783032,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,max_article_lexical_wordcount,Lexical (LIWC),485,130,684,183,0.023996710866432108,0.05021930070045561,-2.295006481108086e-05,0.048016371797675296,0.04573170202204304,0.00405762946086708,0.014540498990550842,0.07692290505353525,0.3640899300783032,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,mean_user_min_certainty_rocklage,Sentiment & emotion,485,130,684,183,-0.019500677947615064,0.06250055314177129,-0.04001930854036939,0.001017952645139264,-0.00905255654665836,0.370690843440901,-0.02887279790415861,0.01076768481084189,0.41319186389358,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,stdev_user_max_num_chars,Volume & form,485,130,684,183,0.02432101068066363,0.0640586518763604,-0.001420991940332815,0.050063013301660075,0.04163770896757253,0.013414214243124313,0.008632325906301141,0.07464309202884392,0.41319186389358,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,stdev_user_min_positive_affect_lexical_wordcount,Lexical (LIWC),485,130,684,183,-0.02273472008637703,0.0655407784107058,-0.04693129137850565,0.0014618512057515895,0.022779308746997705,0.23909575417175932,-0.01514519866338207,0.06070381615737748,0.41319186389358,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,max_negative_bert,Sentiment & emotion,485,130,684,183,0.034048939895867845,0.07311997048517106,-0.0031897177990878114,0.07128759759082351,0.032212621557713816,0.09543484069208415,-0.00565205876239222,0.07007730187781985,0.43006495723437826,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,min_neutral_bert,Sentiment & emotion,485,130,684,183,-0.024562634705483324,0.07833141722921556,-0.05190897222413289,0.002783702813166245,-0.04152169084260467,0.04076767981525445,-0.08129959426096348,-0.0017437874242458642,0.43006495723437826,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,max_first_person_singular_lexical_wordcount,Lexical (LIWC),485,130,684,183,0.0247088333742446,0.0872316022805655,-0.0036088125866039836,0.053026479335093184,0.03134786895876301,0.04499134166833878,0.0007000866719347881,0.06199565124559123,0.43006495723437826,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,max_preposition_lexical_wordcount,Lexical (LIWC),485,130,684,183,0.027803299078978563,0.08908608239840383,-0.004247184670220644,0.05985378282817777,0.042143221066494874,0.011874104571425771,0.009311875379405532,0.07497456675358422,0.43006495723437826,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,stdev_user_max_textblob_polarity,Sentiment & emotion,485,130,684,183,0.027145847115140846,0.09140114722865926,-0.0043726524482743286,0.05866434667855602,0.07693627756157202,1.8973768164941114e-07,0.04798852563786184,0.10588402948528221,0.43006495723437826,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,max_user_max_verbs_lexical_wordcount,Lexical (LIWC),485,130,684,183,0.023744586161360503,0.09176013987624929,-0.003855308916809099,0.0513444812395301,0.04662318548609254,0.003589780540743,0.015244127244257083,0.078002243727928,0.43006495723437826,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,max_present_tense_lexical_wordcount,Lexical (LIWC),485,130,684,183,0.025303888325418373,0.092460119372668,-0.004171840452812183,0.054779617103648925,0.04144621893222149,0.005098586509977138,0.012442045432324283,0.07045039243211869,0.43006495723437826,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,min_negative_bert,Sentiment & emotion,485,130,684,183,-0.018143433422912227,0.09304348711135453,-0.039315963039317454,0.0030290961934930014,-0.03284669118720696,0.00611864898075165,-0.05633082515922074,-0.009362557215193183,0.43006495723437826,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,max_time_diff,Participation & timing,485,130,684,183,-0.019614320373607427,0.09634114577903859,-0.0427331880854815,0.0035045473382666475,-0.0018476499965006184,0.8874798495930604,-0.027441189699748014,0.02374588970674678,0.43006495723437826,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,stdev_user_max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),485,130,684,183,0.022969794851263124,0.10081669107439803,-0.00446623082771112,0.05040582053023737,0.03822094442667327,0.03353183318428362,0.0029792869191844,0.07346260193416215,0.43006495723437826,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,mean_user_max_num_chars,Volume & form,485,130,684,183,0.024895901374095607,0.10084281755840593,-0.004843022093247763,0.05463482484143897,0.03678344532498373,0.04651430537609854,0.0005678585840294473,0.07299903206593802,0.43006495723437826,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,stdev_user_max_negative_bert,Sentiment & emotion,485,130,684,183,0.027544073432076245,0.11049158743762616,-0.0062816253339862405,0.06136977219813873,0.03216217344093376,0.057472289743950855,-0.0010202492512353459,0.06534459613310287,0.45456238906354485,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,max_num_chars,Volume & form,485,130,684,183,0.025020208585747838,0.11540504224551504,-0.006128204156291631,0.056168621327787306,0.04553894621898906,0.010169490441768745,0.010809659316220348,0.08026823312175776,0.45456238906354485,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,stdev_user_max_positivity_zscore_conversation,Sentiment & emotion,485,130,684,183,-0.016140336292327168,0.11822839277143672,-0.036389602743107645,0.00410893015845331,0.012520521074105133,0.4679292662515008,-0.021287689428640948,0.04632873157685121,0.45456238906354485,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,min_user_max_textblob_subjectivity,Sentiment & emotion,485,130,684,183,0.019365470906576726,0.11912669506492901,-0.004989262370326587,0.043720204183480035,0.005533523872205665,0.7797357685476286,-0.03324705266456197,0.0443141004089733,0.45456238906354485,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,max_adverbs_lexical_wordcount,Lexical (LIWC),485,130,684,183,0.02069732734834599,0.12855083884221932,-0.005993626011459207,0.04738828070815118,0.043258813530844833,0.00044440838303640644,0.019118490157937266,0.0673991369037524,0.46899156898535393,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,stdev_user_max_preposition_lexical_wordcount,Lexical (LIWC),485,130,684,183,0.023676436492633627,0.12937698454768384,-0.0069223282933558936,0.05427520127862315,0.041916211436823086,0.008846654827949694,0.010534754259514993,0.07329766861413117,0.46899156898535393,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,stdev_user_max_Positive_Emotion_receptiveness_yeomans,Receptiveness,485,130,684,183,0.019735014659001973,0.14264745824523595,-0.006649594969684317,0.04611962428768826,0.04225501060598599,0.011857660241624728,0.009342965547162109,0.07516705566480988,0.4864718842217335,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,mean_user_max_forward_flow,Semantic dynamics,485,130,684,183,0.020707308493874085,0.14426568013320407,-0.0070893432273981885,0.04850396021514636,0.05394313716163539,0.00028927536067755973,0.024774919022207176,0.0831113553010636,0.4864718842217335,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,stdev_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),485,130,684,183,0.018990346830428884,0.14594488191142777,-0.006608184349144466,0.044588878010002234,0.053280509432143464,0.002356586277741442,0.01894247927466857,0.08761853958961835,0.4864718842217335,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,stdev_user_min_positivity_zscore_conversation,Sentiment & emotion,485,130,684,183,-0.01898167669074504,0.14761905452245705,-0.04467476148250144,0.006711408101011361,-0.022350974181763628,0.14390463282399082,-0.05232701612954258,0.007625067766015327,0.4864718842217335,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,max_first_person_lexical_wordcount,Lexical (LIWC),485,130,684,183,0.019006621567109864,0.15262822482065444,-0.0070382974788496845,0.045051540613069416,0.060172464473652536,5.709430811319656e-05,0.03086805419410551,0.08947687475319957,0.49180205775544206,False
round_bin,rounds 7-10,cumulative,every message so far this game,talkers,max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),485,130,684,183,0.02016276742906735,0.17167406037910193,-0.008749298895168435,0.04907483375330313,0.0436857978515801,0.01470555412775734,0.008588104050411237,0.07878349165274895,0.5036364308820862,False
